Date,EUR/USD
14-02-2013,1.344447494
15-02-2013,1.335291743
18-02-2013,1.334400773
19-02-2013,1.334721446
20-02-2013,1.339584708
21-02-2013,1.327316165
22-02-2013,1.319435239
25-02-2013,1.319591999
26-02-2013,1.306506395
27-02-2013,1.306591749
28-02-2013,1.315097332
01-03-2013,1.305994511
04-03-2013,1.301693439
05-03-2013,1.30361104
06-03-2013,1.304852724
07-03-2013,1.297858477
08-03-2013,1.311131477
11-03-2013,1.298802495
12-03-2013,1.303271174
13-03-2013,1.302931666
14-03-2013,1.295840263
15-03-2013,1.301236272
18-03-2013,1.289274573
19-03-2013,1.294498444
20-03-2013,1.286388755
21-03-2013,1.294163346
22-03-2013,1.290489078
25-03-2013,1.302405596
26-03-2013,1.285842896
27-03-2013,1.286008239
28-03-2013,1.277791977
29-03-2013,1.281591177
01-04-2013,1.280573726
02-04-2013,1.285016775
03-04-2013,1.282051325
04-04-2013,1.285016775
05-04-2013,1.292824745
08-04-2013,1.299207449
09-04-2013,1.302931666
10-04-2013,1.308027387
11-04-2013,1.305534124
12-04-2013,1.311475396
15-04-2013,1.309929252
16-04-2013,1.305466056
17-04-2013,1.317870259
18-04-2013,1.303492069
19-04-2013,1.305312634
22-04-2013,1.305568218
23-04-2013,1.306165099
24-04-2013,1.299443841
25-04-2013,1.301744342
26-04-2013,1.300728321
29-04-2013,1.304257154
30-04-2013,1.309586167
01-05-2013,1.316829085
02-05-2013,1.318217754
03-05-2013,1.306506395
06-05-2013,1.312335968
07-05-2013,1.307018638
08-05-2013,1.307702422
09-05-2013,1.316135764
10-05-2013,1.303441048
13-05-2013,1.296529174
14-05-2013,1.298802495
15-05-2013,1.293711185
16-05-2013,1.288244724
17-05-2013,1.288327813
20-05-2013,1.283565283
21-05-2013,1.289108276
22-05-2013,1.291906238
23-05-2013,1.284208179
24-05-2013,1.29250741
27-05-2013,1.293778181
28-05-2013,1.293393373
29-05-2013,1.284637094
30-05-2013,1.294783354
31-05-2013,1.304393172
03-06-2013,1.299646497
04-06-2013,1.307291985
05-06-2013,1.307343364
06-06-2013,1.309328914
07-06-2013,1.324555874
10-06-2013,1.322401404
11-06-2013,1.322401404
12-06-2013,1.322401404
13-06-2013,1.333955884
14-06-2013,1.336791158
17-06-2013,1.334863901
18-06-2013,1.336308837
19-06-2013,1.338992834
20-06-2013,1.329186201
21-06-2013,1.323556662
24-06-2013,1.310530066
25-06-2013,1.313232183
26-06-2013,1.307976007
27-06-2013,1.301337719
28-06-2013,1.303593993
01-07-2013,1.301405549
02-07-2013,1.306762457
03-07-2013,1.297892213
04-07-2013,1.301083803
05-07-2013,1.2907722
08-07-2013,1.282906532
09-07-2013,1.287100673
10-07-2013,1.278183937
11-07-2013,1.318774104
12-07-2013,1.309774756
15-07-2013,1.305994511
16-07-2013,1.305875063
17-07-2013,1.315114617
18-07-2013,1.311699033
19-07-2013,1.311062694
22-07-2013,1.315997243
23-07-2013,1.319034934
24-07-2013,1.322331548
25-07-2013,1.319087267
26-07-2013,1.327421904
29-07-2013,1.328744769
30-07-2013,1.326365471
31-07-2013,1.326488614
01-08-2013,1.330140948
02-08-2013,1.32119596
05-08-2013,1.327897787
06-08-2013,1.325750113
07-08-2013,1.330813646
08-08-2013,1.33409822
09-08-2013,1.33800745
12-08-2013,1.333938003
13-08-2013,1.329292297
14-08-2013,1.326559067
15-08-2013,1.326418281
16-08-2013,1.335398793
19-08-2013,1.332906723
20-08-2013,1.33338666
21-08-2013,1.342101693
22-08-2013,1.334294081
23-08-2013,1.335505724
26-08-2013,1.338652253
27-08-2013,1.337917924
28-08-2013,1.339208007
29-08-2013,1.333493352
30-08-2013,1.323626757
02-09-2013,1.320829511
03-09-2013,1.319000244
04-09-2013,1.317401648
05-09-2013,1.32006228
06-09-2013,1.31183672
09-09-2013,1.317418814
10-09-2013,1.325802803
11-09-2013,1.3266294
12-09-2013,1.331557989
13-09-2013,1.329893351
16-09-2013,1.335933924
17-09-2013,1.333795667
18-09-2013,1.33579123
19-09-2013,1.352301598
20-09-2013,1.353417993
23-09-2013,1.353454709
24-09-2013,1.34989202
25-09-2013,1.347182274
26-09-2013,1.351698399
27-09-2013,1.348617673
30-09-2013,1.349545956
01-10-2013,1.352521181
02-10-2013,1.352338195
03-10-2013,1.359101892
04-10-2013,1.362416387
07-10-2013,1.356999397
09-10-2013,1.359804153
10-10-2013,1.352027416
11-10-2013,1.352667451
14-10-2013,1.355674863
15-10-2013,1.355858684
16-10-2013,1.352173686
17-10-2013,1.352246761
18-10-2013,1.36669898
21-10-2013,1.368194938
22-10-2013,1.367596149
23-10-2013,1.377846956
24-10-2013,1.378093839
25-10-2013,1.380395532
28-10-2013,1.380529046
29-10-2013,1.378929973
30-10-2013,1.374306083
31-10-2013,1.372401118
01-11-2013,1.357976079
04-11-2013,1.349400282
05-11-2013,1.351698399
06-11-2013,1.34730947
07-11-2013,1.351807952
08-11-2013,1.340913892
11-11-2013,1.334792614
12-11-2013,1.340931892
13-11-2013,1.34399569
14-11-2013,1.34896338
15-11-2013,1.344899416
18-11-2013,1.348399401
19-11-2013,1.350438952
20-11-2013,1.356741667
21-11-2013,1.343381763
22-11-2013,1.347182274
25-11-2013,1.355233908
26-11-2013,1.352759004
27-11-2013,1.356778502
28-11-2013,1.357367754
29-11-2013,1.360396147
02-12-2013,1.35851109
03-12-2013,1.354206204
04-12-2013,1.359064937
05-12-2013,1.358640313
06-12-2013,1.366997957
09-12-2013,1.370651603
10-12-2013,1.374022722
11-12-2013,1.376443624
12-12-2013,1.378606796
13-12-2013,1.375080705
16-12-2013,1.373928308
17-12-2013,1.37629199
18-12-2013,1.377125978
19-12-2013,1.368494511
20-12-2013,1.365579128
23-12-2013,1.367839336
24-12-2013,1.369994402
25-12-2013,1.368194938
26-12-2013,1.366848469
27-12-2013,1.369619131
30-12-2013,1.37502408
31-12-2013,1.381005645
01-01-2014,1.374494791
02-01-2014,1.376670957
03-01-2014,1.366661668
06-01-2014,1.359600782
07-01-2014,1.363196492
08-01-2014,1.361637235
09-01-2014,1.357201934
10-01-2014,1.360710859
13-01-2014,1.367184877
14-01-2014,1.366997957
15-01-2014,1.366848469
16-01-2014,1.359933615
17-01-2014,1.361804128
20-01-2014,1.352759004
21-01-2014,1.35490334
22-01-2014,1.355913758
23-01-2014,1.354224443
24-01-2014,1.368906617
27-01-2014,1.368794203
28-01-2014,1.367465258
29-01-2014,1.365504622
30-01-2014,1.365859032
31-01-2014,1.355877042
03-02-2014,1.348817825
04-02-2014,1.352502823
05-02-2014,1.351588726
06-02-2014,1.353509665
07-02-2014,1.359212756
10-02-2014,1.361933947
11-02-2014,1.364610195
12-02-2014,1.363902926
13-02-2014,1.359009504
14-02-2014,1.367876768
17-02-2014,1.369994402
18-02-2014,1.370445013
19-02-2014,1.376197338
20-02-2014,1.373041749
21-02-2014,1.372118592
24-02-2014,1.373796225
25-02-2014,1.373607516
26-02-2014,1.374608278
27-02-2014,1.368194938
28-02-2014,1.37074554
03-03-2014,1.377695084
04-03-2014,1.373701811
05-03-2014,1.374117136
06-03-2014,1.373418808
07-03-2014,1.386308789
10-03-2014,1.387867332
11-03-2014,1.387886524
12-03-2014,1.385809302
13-03-2014,1.3904531
14-03-2014,1.386539459
17-03-2014,1.391304374
18-03-2014,1.392660618
19-03-2014,1.393087506
20-03-2014,1.381921649
21-03-2014,1.378207803
24-03-2014,1.37955761
25-03-2014,1.383891582
26-03-2014,1.381902575
27-03-2014,1.378207803
28-03-2014,1.37413609
31-03-2014,1.375213146
01-04-2014,1.377505302
02-04-2014,1.379481554
03-04-2014,1.376822591
04-04-2014,1.372382164
07-04-2014,1.370407462
08-04-2014,1.374306083
09-04-2014,1.379329324
10-04-2014,1.3855021
11-04-2014,1.388638139
14-04-2014,1.384619594
15-04-2014,1.381711721
16-04-2014,1.38119638
17-04-2014,1.382705092
18-04-2014,1.381215572
21-04-2014,1.381520748
22-04-2014,1.379500628
23-04-2014,1.381005645
24-04-2014,1.381921649
25-04-2014,1.383202434
28-04-2014,1.384063959
29-04-2014,1.38529098
30-04-2014,1.38136816
01-05-2014,1.386924148
02-05-2014,1.387097239
05-05-2014,1.387270451
06-05-2014,1.38759768
07-05-2014,1.393068075
08-05-2014,1.391168952
09-05-2014,1.384427905
12-05-2014,1.376064658
13-05-2014,1.375667214
14-05-2014,1.370952249
15-05-2014,1.372005582
16-05-2014,1.371648073
19-05-2014,1.37033236
20-05-2014,1.37138474
21-05-2014,1.370407462
22-05-2014,1.368176222
23-05-2014,1.365448713
26-05-2014,1.362880588
27-05-2014,1.365131855
28-05-2014,1.363698363
29-05-2014,1.359342098
30-05-2014,1.360451579
02-06-2014,1.362806201
03-06-2014,1.35989666
04-06-2014,1.36210084
05-06-2014,1.360414624
06-06-2014,1.366194844
09-06-2014,1.364293694
10-06-2014,1.359268188
11-06-2014,1.354096174
12-06-2014,1.353711247
13-06-2014,1.355454326
16-06-2014,1.353802919
17-06-2014,1.357717991
18-06-2014,1.354793191
19-06-2014,1.359064937
20-06-2014,1.361136794
23-06-2014,1.359305143
24-06-2014,1.360192657
25-06-2014,1.360581279
26-06-2014,1.362899184
27-06-2014,1.361303568
30-06-2014,1.364442587
01-07-2014,1.369356513
02-07-2014,1.368082643
03-07-2014,1.365299582
04-07-2014,1.361007214
07-07-2014,1.358843327
08-07-2014,1.360618234
09-07-2014,1.361711383
10-07-2014,1.364293694
11-07-2014,1.36050725
14-07-2014,1.36037755
15-07-2014,1.362175107
16-07-2014,1.357201934
17-07-2014,1.352996945
18-07-2014,1.351881146
21-07-2014,1.353216648
22-07-2014,1.352704048
23-07-2014,1.346801281
24-07-2014,1.346293569
25-07-2014,1.346474886
28-07-2014,1.342894673
29-07-2014,1.343905449
30-07-2014,1.341111779
31-07-2014,1.339602709
01-08-2014,1.338992834
04-08-2014,1.342894673
05-08-2014,1.342209816
06-08-2014,1.337238073
07-08-2014,1.338294029
08-08-2014,1.335826874
11-08-2014,1.340518475
12-08-2014,1.338490963
13-08-2014,1.336612463
14-08-2014,1.336791158
15-08-2014,1.336398125
18-08-2014,1.339046597
19-08-2014,1.33611238
20-08-2014,1.332196593
21-08-2014,1.32604897
22-08-2014,1.327933073
25-08-2014,1.319870591
26-08-2014,1.318895817
27-08-2014,1.317019939
28-08-2014,1.319087267
29-08-2014,1.31849587
01-09-2014,1.312783837
02-09-2014,1.313197613
03-09-2014,1.313197613
04-09-2014,1.315097332
05-09-2014,1.293276191
08-09-2014,1.295336723
09-09-2014,1.289108276
10-09-2014,1.294196844
11-09-2014,1.291705966
12-09-2014,1.292356968
15-09-2014,1.296008229
16-09-2014,1.293979168
17-09-2014,1.295907617
18-09-2014,1.285000205
19-09-2014,1.292006373
22-09-2014,1.284142137
23-09-2014,1.285148859
24-09-2014,1.285396576
25-09-2014,1.277808309
26-09-2014,1.275705457
29-09-2014,1.267314672
30-09-2014,1.269083858
01-10-2014,1.262833595
02-10-2014,1.262419105
03-10-2014,1.267057776
06-10-2014,1.251360774
07-10-2014,1.264606237
08-10-2014,1.26680088
09-10-2014,1.274307489
10-10-2014,1.268906713
13-10-2014,1.263982892
14-10-2014,1.272394061
15-10-2014,1.263902903
16-10-2014,1.282166362
17-10-2014,1.280442476
20-10-2014,1.274957299
21-10-2014,1.279525042
22-10-2014,1.271471977
23-10-2014,1.264142513
24-10-2014,1.265406251
27-10-2014,1.267668128
28-10-2014,1.270147681
29-10-2014,1.273836613
30-10-2014,1.263280272
31-10-2014,1.261336207
03-11-2014,1.250312567
04-11-2014,1.249593854
05-11-2014,1.255256414
06-11-2014,1.248003125
07-11-2014,1.23800683
10-11-2014,1.246137023
11-11-2014,1.24299264
12-11-2014,1.247582912
13-11-2014,1.24299264
14-11-2014,1.24759829
17-11-2014,1.251846433
18-11-2014,1.244895935
19-11-2014,1.253337026
20-11-2014,1.254075766
21-11-2014,1.254500508
24-11-2014,1.237501264
25-11-2014,1.243317127
26-11-2014,1.248065472
27-11-2014,1.25059402
28-11-2014,1.246199131
01-12-2014,1.243827581
02-12-2014,1.247007132
03-12-2014,1.238850355
04-12-2014,1.231663704
05-12-2014,1.238666177
08-12-2014,1.22940743
09-12-2014,1.23151195
10-12-2014,1.239495277
11-12-2014,1.247395992
12-12-2014,1.239495277
15-12-2014,1.246354461
16-12-2014,1.244353771
17-12-2014,1.251204371
18-12-2014,1.233897686
19-12-2014,1.229044795
22-12-2014,1.222598553
23-12-2014,1.22237432
24-12-2014,1.217492938
25-12-2014,1.219854355
26-12-2014,1.221001267
29-12-2014,1.216944695
30-12-2014,1.215347409
31-12-2014,1.216204762
01-01-2015,1.209862828
02-01-2015,1.20894134
05-01-2015,1.194643259
06-01-2015,1.193901539
07-01-2015,1.187535644
08-01-2015,1.183600068
09-01-2015,1.179606915
12-01-2015,1.18707037
13-01-2015,1.18315196
14-01-2015,1.17782855
15-01-2015,1.178592086
16-01-2015,1.163737893
19-01-2015,1.156604171
20-01-2015,1.159796834
21-01-2015,1.154694438
22-01-2015,1.161534548
23-01-2015,1.134674549
26-01-2015,1.112545013
27-01-2015,1.12477088
28-01-2015,1.136738181
29-01-2015,1.128146172
30-01-2015,1.133555532
02-02-2015,1.130901933
03-02-2015,1.134172678
04-02-2015,1.145737886
05-02-2015,1.131874681
06-02-2015,1.147196889
09-02-2015,1.131439328
10-02-2015,1.132695317
11-02-2015,1.132195115
12-02-2015,1.131196141
13-02-2015,1.140393853
16-02-2015,1.14000392
17-02-2015,1.133401275
18-02-2015,1.140471935
19-02-2015,1.14000392
20-02-2015,1.13667357
23-02-2015,1.138148427
24-02-2015,1.133298516
25-02-2015,1.13390255
26-02-2015,1.136363626
27-02-2015,1.120536089
02-03-2015,1.116196036
03-03-2015,1.117905498
04-03-2015,1.118217945
05-03-2015,1.10820508
06-03-2015,1.103204846
09-03-2015,1.08459866
10-03-2015,1.083341479
11-03-2015,1.070870161
12-03-2015,1.054874539
13-03-2015,1.062631488
16-03-2015,1.048163056
17-03-2015,1.057294726
18-03-2015,1.059804797
19-03-2015,1.084998846
20-03-2015,1.066894293
23-03-2015,1.082661152
24-03-2015,1.094499111
25-03-2015,1.090203404
26-03-2015,1.096046567
27-03-2015,1.088636756
30-03-2015,1.088494658
31-03-2015,1.083024621
01-04-2015,1.073814034
02-04-2015,1.0769943
03-04-2015,1.087074637
06-04-2015,1.100134254
07-04-2015,1.093481779
08-04-2015,1.082415104
09-04-2015,1.07852757
10-04-2015,1.066905618
13-04-2015,1.060985446
14-04-2015,1.057294726
15-04-2015,1.06471324
16-04-2015,1.06768024
17-04-2015,1.075557947
20-04-2015,1.08102262
21-04-2015,1.074748755
22-04-2015,1.074171543
23-04-2015,1.07258153
24-04-2015,1.081501961
27-04-2015,1.086897373
28-04-2015,1.087795973
29-04-2015,1.096912146
30-04-2015,1.111432195
01-05-2015,1.121465921
04-05-2015,1.118593216
05-05-2015,1.114914179
06-05-2015,1.118630767
07-05-2015,1.134146929
08-05-2015,1.124694943
11-05-2015,1.119407177
12-05-2015,1.114441991
13-05-2015,1.122145534
14-05-2015,1.135048032
15-05-2015,1.140497923
18-05-2015,1.144505262
19-05-2015,1.132618308
20-05-2015,1.114665627
21-05-2015,1.110075116
22-05-2015,1.111185193
25-05-2015,1.099299788
26-05-2015,1.097116709
27-05-2015,1.088885784
28-05-2015,1.090001464
29-05-2015,1.096034527
01-06-2015,1.09579432
02-06-2015,1.092299342
03-06-2015,1.115001202
04-06-2015,1.125783801
05-06-2015,1.120787263
08-06-2015,1.110814929
09-06-2015,1.128095269
10-06-2015,1.129905224
11-06-2015,1.131196141
12-06-2015,1.124062777
15-06-2015,1.121994495
16-06-2015,1.127700806
17-06-2015,1.124201775
18-06-2015,1.136996746
19-06-2015,1.137074232
22-06-2015,1.137294173
23-06-2015,1.134906292
24-06-2015,1.117218614
25-06-2015,1.120699286
26-06-2015,1.120297551
29-06-2015,1.097502112
30-06-2015,1.122296691
01-07-2015,1.113498926
02-07-2015,1.103363037
03-07-2015,1.10869658
06-07-2015,1.099505186
07-07-2015,1.104899168
08-07-2015,1.100994229
09-07-2015,1.107100964
10-07-2015,1.106304884
13-07-2015,1.112904191
14-07-2015,1.099045992
15-07-2015,1.100800276
16-07-2015,1.094355345
17-07-2015,1.088601232
20-07-2015,1.083024621
21-07-2015,1.083541036
22-07-2015,1.093996167
23-07-2015,1.092705131
24-07-2015,1.098901033
27-07-2015,1.09723711
28-07-2015,1.109004021
29-07-2015,1.106598616
30-07-2015,1.098406196
31-07-2015,1.093924403
03-08-2015,1.096900105
04-08-2015,1.095602274
05-08-2015,1.088897586
06-08-2015,1.090310454
07-08-2015,1.092705131
10-08-2015,1.096503258
11-08-2015,1.101697683
12-08-2015,1.104203701
13-08-2015,1.116096377
14-08-2015,1.116096377
17-08-2015,1.109299302
18-08-2015,1.107800007
19-08-2015,1.103083134
20-08-2015,1.111802936
21-08-2015,1.123696566
24-08-2015,1.137695193
25-08-2015,1.158305645
26-08-2015,1.155094504
27-08-2015,1.134005427
28-08-2015,1.124796152
31-08-2015,1.121403098
01-09-2015,1.122586489
02-09-2015,1.129343748
03-09-2015,1.121604323
04-09-2015,1.112594604
07-09-2015,1.115200162
08-09-2015,1.116395473
09-09-2015,1.120736957
10-09-2015,1.122069955
11-09-2015,1.129088759
14-09-2015,1.134404302
15-09-2015,1.130761266
16-09-2015,1.127179623
17-09-2015,1.129203439
18-09-2015,1.140094876
21-09-2015,1.129203439
22-09-2015,1.119094014
23-09-2015,1.112074971
24-09-2015,1.118993759
25-09-2015,1.117892981
28-09-2015,1.120172024
29-09-2015,1.12310338
30-09-2015,1.125593781
01-10-2015,1.117206097
02-10-2015,1.119344473
05-10-2015,1.122699857
06-10-2015,1.119519949
07-10-2015,1.12679863
08-10-2015,1.123999596
09-10-2015,1.128693581
12-10-2015,1.136996746
13-10-2015,1.135550618
14-10-2015,1.138498306
15-10-2015,1.147552252
16-10-2015,1.136815786
19-10-2015,1.136105418
20-10-2015,1.132900596
21-10-2015,1.135396004
22-10-2015,1.134803295
23-10-2015,1.108094573
26-10-2015,1.102037668
27-10-2015,1.106598616
28-10-2015,1.103703976
29-10-2015,1.092896104
30-10-2015,1.099384308
02-11-2015,1.102596641
03-11-2015,1.101600647
04-11-2015,1.096395016
05-11-2015,1.086802959
06-11-2015,1.088399768
09-11-2015,1.07334137
10-11-2015,1.075951457
11-11-2015,1.073756337
12-11-2015,1.076298833
13-11-2015,1.081501961
16-11-2015,1.069999337
17-11-2015,1.068798542
18-11-2015,1.064384699
19-11-2015,1.066996694
20-11-2015,1.0726161
23-11-2015,1.064101458
24-11-2015,1.064203382
25-11-2015,1.064384699
26-11-2015,1.062496066
27-11-2015,1.060445309
30-11-2015,1.058301806
01-12-2015,1.057294726
02-12-2015,1.062586308
03-12-2015,1.061300755
04-12-2015,1.091595769
07-12-2015,1.088399768
08-12-2015,1.08340013
09-12-2015,1.089395761
10-12-2015,1.101794839
11-12-2015,1.094810605
14-12-2015,1.098394156
15-12-2015,1.099299788
16-12-2015,1.093625188
17-12-2015,1.087453008
18-12-2015,1.084410429
21-12-2015,1.086992025
22-12-2015,1.091297984
23-12-2015,1.095002413
24-12-2015,1.090916991
25-12-2015,1.096996427
28-12-2015,1.09659946
29-12-2015,1.097526193
30-12-2015,1.092800617
31-12-2015,1.093398094
01-01-2016,1.085906029
04-01-2016,1.085399151
05-01-2016,1.08275497
06-01-2016,1.075199366
07-01-2016,1.077899814
08-01-2016,1.092597604
11-01-2016,1.094103813
12-01-2016,1.085799932
13-01-2016,1.084398746
14-01-2016,1.088601232
15-01-2016,1.085894227
18-01-2016,1.092001081
19-01-2016,1.089502573
20-01-2016,1.091297984
21-01-2016,1.087701321
22-01-2016,1.086200953
25-01-2016,1.079901934
26-01-2016,1.085304976
27-01-2016,1.086495876
28-01-2016,1.09079802
29-01-2016,1.093697071
01-02-2016,1.082590818
02-02-2016,1.089728236
03-02-2016,1.092203856
04-02-2016,1.109102368
05-02-2016,1.119996428
08-02-2016,1.114504099
09-02-2016,1.118981242
10-02-2016,1.128999472
11-02-2016,1.128095269
12-02-2016,1.13179791
15-02-2016,1.122599006
16-02-2016,1.117405772
17-02-2016,1.11470294
18-02-2016,1.112297535
19-02-2016,1.111098766
22-02-2016,1.112396598
23-02-2016,1.102803349
24-02-2016,1.102706075
25-02-2016,1.101394415
26-02-2016,1.102499366
29-02-2016,1.09239471
01-03-2016,1.088897586
02-03-2016,1.087594867
03-03-2016,1.086897373
04-03-2016,1.094894528
07-03-2016,1.099396467
08-03-2016,1.101600647
09-03-2016,1.100400567
10-03-2016,1.098901033
11-03-2016,1.117843032
14-03-2016,1.116794348
15-03-2016,1.110198259
16-03-2016,1.110901237
17-03-2016,1.121893764
18-03-2016,1.13179791
21-03-2016,1.127904296
22-03-2016,1.123595476
23-03-2016,1.122296691
24-03-2016,1.118105412
25-03-2016,1.116794348
28-03-2016,1.115996718
29-03-2016,1.120272398
30-03-2016,1.129203439
31-03-2016,1.133465528
01-04-2016,1.13796711
04-04-2016,1.139003992
05-04-2016,1.13890028
06-04-2016,1.138200283
07-04-2016,1.140497923
08-04-2016,1.137397647
11-04-2016,1.140302896
12-04-2016,1.141291857
13-04-2016,1.138498306
14-04-2016,1.127904296
15-04-2016,1.127001762
18-04-2016,1.129994631
19-04-2016,1.130901933
20-04-2016,1.13596344
21-04-2016,1.130505562
22-04-2016,1.129203439
25-04-2016,1.123406172
26-04-2016,1.126900196
27-04-2016,1.129905224
28-04-2016,1.132900596
29-04-2016,1.135589361
02-05-2016,1.146302581
03-05-2016,1.152498603
04-05-2016,1.150403738
05-05-2016,1.149306417
06-05-2016,1.140601993
09-05-2016,1.138796568
10-05-2016,1.138796568
11-05-2016,1.13743639
12-05-2016,1.142700434
13-05-2016,1.137695193
16-05-2016,1.13169539
17-05-2016,1.131605744
18-05-2016,1.131605744
19-05-2016,1.122296691
20-05-2016,1.120598793
23-05-2016,1.122170806
24-05-2016,1.121604323
25-05-2016,1.113796592
26-05-2016,1.115897059
27-05-2016,1.119206667
30-05-2016,1.111000061
31-05-2016,1.114839673
01-06-2016,1.113598108
02-06-2016,1.11890614
03-06-2016,1.115200162
06-06-2016,1.13509953
07-06-2016,1.136402369
08-06-2016,1.135782838
09-06-2016,1.140706182
10-06-2016,1.131503344
13-06-2016,1.123999596
14-06-2016,1.129101515
15-06-2016,1.121302485
16-06-2016,1.126265645
17-06-2016,1.125201106
20-06-2016,1.134906292
21-06-2016,1.132297635
22-06-2016,1.12506187
23-06-2016,1.132823586
24-06-2016,1.132400274
27-06-2016,1.103594422
28-06-2016,1.101503491
29-06-2016,1.107395172
30-06-2016,1.112805009
01-07-2016,1.110605121
04-07-2016,1.113102317
05-07-2016,1.114603519
06-07-2016,1.106500745
07-07-2016,1.109902501
08-07-2016,1.106574178
11-07-2016,1.104398847
12-07-2016,1.105803251
13-07-2016,1.106292605
14-07-2016,1.109496117
15-07-2016,1.110605121
18-07-2016,1.105314374
19-07-2016,1.107186675
20-07-2016,1.101357937
21-07-2016,1.101952672
22-07-2016,1.103289962
25-07-2016,1.097044587
26-07-2016,1.099118471
27-07-2016,1.098780394
28-07-2016,1.107346058
29-07-2016,1.108438492
01-08-2016,1.116806865
02-08-2016,1.116806865
03-08-2016,1.121906281
04-08-2016,1.115150452
05-08-2016,1.113474131
08-08-2016,1.108954787
09-08-2016,1.10836482
10-08-2016,1.111580491
11-08-2016,1.118643403
12-08-2016,1.113908291
15-08-2016,1.11669457
16-08-2016,1.118405581
17-08-2016,1.12759912
18-08-2016,1.129892468
19-08-2016,1.134944916
22-08-2016,1.129815817
23-08-2016,1.13192606
24-08-2016,1.130083919
25-08-2016,1.126379848
26-08-2016,1.129050493
29-08-2016,1.119946241
30-08-2016,1.119281888
31-08-2016,1.115324497
01-09-2016,1.116071343
02-09-2016,1.120071769
05-09-2016,1.116196036
06-09-2016,1.115324497
07-09-2016,1.125365734
08-09-2016,1.124100804
09-09-2016,1.127141595
12-09-2016,1.124113321
13-09-2016,1.124353528
14-09-2016,1.12186861
15-09-2016,1.124732852
16-09-2016,1.124593735
19-09-2016,1.115847349
20-09-2016,1.11806798
21-09-2016,1.115399241
22-09-2016,1.119319439
23-09-2016,1.121013403
26-09-2016,1.123923898
27-09-2016,1.124985933
28-09-2016,1.121956706
29-09-2016,1.122498274
30-09-2016,1.121956706
03-10-2016,1.123469234
04-10-2016,1.121038556
05-10-2016,1.121076226
06-10-2016,1.120824933
07-10-2016,1.114454508
10-10-2016,1.119695425
11-10-2016,1.114081979
12-10-2016,1.106194735
13-10-2016,1.101188183
14-10-2016,1.104972363
17-10-2016,1.096779943
18-10-2016,1.101564169
19-10-2016,1.097694874
20-10-2016,1.097514153
21-10-2016,1.093039513
24-10-2016,1.08825767
25-10-2016,1.087547541
26-10-2016,1.088731647
27-10-2016,1.091202736
28-10-2016,1.090037107
31-10-2016,1.098466516
01-11-2016,1.097333431
02-11-2016,1.1057055
03-11-2016,1.109754801
04-11-2016,1.110247612
07-11-2016,1.11012435
08-11-2016,1.105216622
09-11-2016,1.101904154
10-11-2016,1.092060685
11-11-2016,1.088968754
14-11-2016,1.082485437
15-11-2016,1.075037599
16-11-2016,1.072731137
17-11-2016,1.07066381
18-11-2016,1.062304139
21-11-2016,1.058425069
22-11-2016,1.063886404
23-11-2016,1.063377261
24-11-2016,1.05451858
25-11-2016,1.056189299
28-11-2016,1.061233163
29-11-2016,1.062134862
30-11-2016,1.064849257
01-12-2016,1.059209824
02-12-2016,1.066314101
05-12-2016,1.058201075
06-12-2016,1.075731516
07-12-2016,1.072041154
08-12-2016,1.076194525
09-12-2016,1.062134862
12-12-2016,1.054741144
13-12-2016,1.064169407
14-12-2016,1.0629251
15-12-2016,1.051414132
16-12-2016,1.041883707
19-12-2016,1.044997573
20-12-2016,1.040582657
21-12-2016,1.03904736
22-12-2016,1.042861581
23-12-2016,1.043765068
26-12-2016,1.045478344
27-12-2016,1.045696974
28-12-2016,1.046233058
29-12-2016,1.041699171
30-12-2016,1.057529688
02-01-2017,1.052698016
03-01-2017,1.046003222
04-01-2017,1.041992307
05-01-2017,1.05008924
06-01-2017,1.060591578
09-01-2017,1.053185821
10-01-2017,1.05886209
11-01-2017,1.055241942
12-01-2017,1.059771061
13-01-2017,1.061683774
16-01-2017,1.062868714
17-01-2017,1.060299158
18-01-2017,1.069678903
19-01-2017,1.062778354
20-01-2017,1.065973043
23-01-2017,1.071375012
24-01-2017,1.076078773
25-01-2017,1.072869301
26-01-2017,1.075199366
27-01-2017,1.068296194
30-01-2017,1.07139802
31-01-2017,1.070858717
01-02-2017,1.080380321
02-02-2017,1.076739192
03-02-2017,1.076171398
06-02-2017,1.078294992
07-02-2017,1.074321628
08-02-2017,1.067805648
09-02-2017,1.069221377
10-02-2017,1.065859437
13-02-2017,1.061954379
14-02-2017,1.059849739
15-02-2017,1.057831645
16-02-2017,1.060737848
17-02-2017,1.067224503
20-02-2017,1.062665343
21-02-2017,1.060940385
22-02-2017,1.054207325
23-02-2017,1.055408955
24-02-2017,1.05844748
27-02-2017,1.055275321
28-02-2017,1.058425069
01-03-2017,1.056914806
02-03-2017,1.053585291
03-03-2017,1.050972104
06-03-2017,1.062044621
07-03-2017,1.057921171
08-03-2017,1.057015419
09-03-2017,1.054741144
10-03-2017,1.057842851
13-03-2017,1.069004178
14-03-2017,1.0651443
15-03-2017,1.061244369
16-03-2017,1.073790908
17-03-2017,1.077470064
20-03-2017,1.074298501
21-03-2017,1.0737679
22-03-2017,1.081244707
23-03-2017,1.079016447
24-03-2017,1.078388095
27-03-2017,1.084951758
28-03-2017,1.086094737
29-03-2017,1.081771135
30-03-2017,1.075962901
31-03-2017,1.068707228
