Date,Sensex
29-05-2013,20147.64063
30-05-2013,20215.40039
31-05-2013,19760.30078
03-06-2013,19610.48047
04-06-2013,19545.7793
05-06-2013,19568.2207
06-06-2013,19519.49023
07-06-2013,19429.23047
10-06-2013,19441.07031
11-06-2013,19143
12-06-2013,19041.13086
13-06-2013,18827.16016
14-06-2013,19177.92969
17-06-2013,19325.86914
18-06-2013,19223.2793
19-06-2013,19245.69922
20-06-2013,18719.28906
21-06-2013,18774.24023
24-06-2013,18540.89063
25-06-2013,18629.15039
26-06-2013,18552.11914
27-06-2013,18875.94922
28-06-2013,19395.81055
01-07-2013,19577.39063
02-07-2013,19463.82031
03-07-2013,19177.75977
04-07-2013,19410.83984
05-07-2013,19495.82031
08-07-2013,19324.76953
09-07-2013,19439.48047
10-07-2013,19294.11914
11-07-2013,19676.06055
12-07-2013,19958.4707
15-07-2013,20034.48047
16-07-2013,19851.23047
17-07-2013,19948.73047
18-07-2013,20128.41016
19-07-2013,20149.84961
22-07-2013,20159.11914
23-07-2013,20302.13086
24-07-2013,20090.67969
25-07-2013,19804.75977
26-07-2013,19748.18945
29-07-2013,19593.2793
30-07-2013,19348.33984
31-07-2013,19345.69922
01-08-2013,19317.18945
02-08-2013,19164.01953
05-08-2013,19182.25977
06-08-2013,18733.03906
07-08-2013,18664.88086
08-08-2013,18789.33984
12-08-2013,18946.98047
13-08-2013,19229.83984
14-08-2013,19367.58984
16-08-2013,18598.17969
19-08-2013,18307.51953
20-08-2013,18246.03906
21-08-2013,17905.91016
22-08-2013,18312.93945
23-08-2013,18519.43945
26-08-2013,18558.13086
27-08-2013,17968.08008
28-08-2013,17996.15039
29-08-2013,18401.03906
30-08-2013,18619.7207
02-09-2013,18886.13086
03-09-2013,18234.66016
04-09-2013,18567.55078
05-09-2013,18979.75977
06-09-2013,19270.06055
10-09-2013,19997.09961
11-09-2013,19997.44922
12-09-2013,19781.88086
13-09-2013,19732.75977
16-09-2013,19742.4707
17-09-2013,19804.0293
18-09-2013,19962.16016
19-09-2013,20646.64063
20-09-2013,20263.71094
23-09-2013,19900.96094
24-09-2013,19920.21094
25-09-2013,19856.24023
26-09-2013,19893.84961
27-09-2013,19727.26953
30-09-2013,19379.76953
01-10-2013,19517.15039
03-10-2013,19902.07031
04-10-2013,19915.94922
07-10-2013,19895.09961
08-10-2013,19983.60938
09-10-2013,20249.25977
10-10-2013,20272.91016
11-10-2013,20528.58984
14-10-2013,20607.53906
15-10-2013,20547.61914
17-10-2013,20415.50977
18-10-2013,20882.89063
21-10-2013,20893.89063
22-10-2013,20864.9707
23-10-2013,20767.88086
24-10-2013,20725.42969
25-10-2013,20683.51953
28-10-2013,20570.2793
29-10-2013,20929.00977
30-10-2013,21033.9707
31-10-2013,21164.51953
01-11-2013,21196.81055
05-11-2013,20974.78906
06-11-2013,20894.93945
07-11-2013,20822.76953
08-11-2013,20666.15039
11-11-2013,20490.96094
12-11-2013,20281.91016
13-11-2013,20194.40039
14-11-2013,20399.41992
18-11-2013,20850.74023
19-11-2013,20890.82031
20-11-2013,20635.13086
21-11-2013,20229.05078
22-11-2013,20217.39063
25-11-2013,20605.08008
26-11-2013,20425.01953
27-11-2013,20420.25977
28-11-2013,20534.91016
29-11-2013,20791.92969
02-12-2013,20898.00977
03-12-2013,20854.91992
04-12-2013,20708.71094
05-12-2013,20957.81055
06-12-2013,20996.5293
09-12-2013,21326.41992
10-12-2013,21255.25977
11-12-2013,21171.41016
12-12-2013,20925.60938
13-12-2013,20715.58008
16-12-2013,20659.51953
17-12-2013,20612.14063
18-12-2013,20859.85938
19-12-2013,20708.61914
20-12-2013,21079.7207
23-12-2013,21101.0293
24-12-2013,21032.71094
26-12-2013,21074.58984
27-12-2013,21193.58008
30-12-2013,21143.00977
31-12-2013,21170.67969
01-01-2014,21140.48047
02-01-2014,20888.33008
03-01-2014,20851.33008
06-01-2014,20787.30078
07-01-2014,20693.24023
08-01-2014,20729.38086
09-01-2014,20713.36914
10-01-2014,20758.49023
13-01-2014,21134.21094
14-01-2014,21032.88086
15-01-2014,21289.49023
16-01-2014,21265.17969
17-01-2014,21063.61914
20-01-2014,21205.05078
21-01-2014,21251.11914
22-01-2014,21337.66992
23-01-2014,21373.66016
24-01-2014,21133.56055
27-01-2014,20707.44922
28-01-2014,20683.50977
29-01-2014,20647.30078
30-01-2014,20498.25
31-01-2014,20513.84961
03-02-2014,20209.25977
04-02-2014,20211.92969
05-02-2014,20261.0293
06-02-2014,20310.74023
07-02-2014,20376.56055
10-02-2014,20334.26953
11-02-2014,20363.36914
12-02-2014,20448.49023
13-02-2014,20193.34961
14-02-2014,20366.82031
17-02-2014,20464.06055
18-02-2014,20634.21094
19-02-2014,20722.9707
20-02-2014,20536.64063
21-02-2014,20700.75
24-02-2014,20811.43945
25-02-2014,20852.4707
26-02-2014,20986.99023
28-02-2014,21120.11914
03-03-2014,20946.65039
04-03-2014,21209.73047
05-03-2014,21276.85938
06-03-2014,21513.86914
07-03-2014,21919.78906
10-03-2014,21934.83008
11-03-2014,21826.41992
12-03-2014,21856.2207
13-03-2014,21774.60938
14-03-2014,21809.80078
18-03-2014,21832.60938
19-03-2014,21832.85938
20-03-2014,21740.08984
21-03-2014,21753.75
24-03-2014,22055.48047
25-03-2014,22055.21094
26-03-2014,22095.30078
27-03-2014,22214.36914
28-03-2014,22339.9707
31-03-2014,22386.26953
01-04-2014,22446.43945
02-04-2014,22551.49023
03-04-2014,22509.07031
04-04-2014,22359.5
07-04-2014,22343.44922
09-04-2014,22702.33984
10-04-2014,22715.33008
11-04-2014,22628.96094
15-04-2014,22484.92969
16-04-2014,22277.23047
17-04-2014,22628.83984
21-04-2014,22764.83008
22-04-2014,22758.36914
23-04-2014,22876.53906
25-04-2014,22688.07031
28-04-2014,22631.60938
29-04-2014,22466.18945
30-04-2014,22417.80078
02-05-2014,22403.89063
05-05-2014,22445.11914
06-05-2014,22508.41992
07-05-2014,22323.90039
08-05-2014,22344.03906
09-05-2014,22994.23047
12-05-2014,23551
13-05-2014,23871.23047
14-05-2014,23815.11914
15-05-2014,23905.59961
16-05-2014,24121.74023
19-05-2014,24363.05078
20-05-2014,24376.88086
21-05-2014,24298.01953
22-05-2014,24374.40039
23-05-2014,24693.34961
26-05-2014,24716.88086
27-05-2014,24549.50977
28-05-2014,24556.08984
29-05-2014,24234.15039
30-05-2014,24217.33984
02-06-2014,24684.84961
03-06-2014,24858.58984
04-06-2014,24805.83008
05-06-2014,25019.50977
06-06-2014,25396.46094
09-06-2014,25580.21094
10-06-2014,25583.68945
11-06-2014,25473.89063
12-06-2014,25576.21094
13-06-2014,25228.16992
16-06-2014,25190.48047
17-06-2014,25521.18945
18-06-2014,25246.25
19-06-2014,25201.80078
20-06-2014,25105.50977
23-06-2014,25031.32031
24-06-2014,25368.90039
25-06-2014,25313.74023
26-06-2014,25062.66992
27-06-2014,25099.91992
30-06-2014,25413.7793
01-07-2014,25516.34961
02-07-2014,25841.21094
03-07-2014,25823.75
04-07-2014,25962.06055
07-07-2014,26100.08008
08-07-2014,25582.10938
09-07-2014,25444.81055
10-07-2014,25372.75
11-07-2014,25024.34961
14-07-2014,25006.98047
15-07-2014,25228.65039
16-07-2014,25549.7207
17-07-2014,25561.16016
18-07-2014,25641.56055
21-07-2014,25715.16992
22-07-2014,26025.80078
23-07-2014,26147.33008
24-07-2014,26271.84961
25-07-2014,26126.75
28-07-2014,25991.23047
30-07-2014,26087.41992
31-07-2014,25894.9707
01-08-2014,25480.83984
04-08-2014,25723.16016
05-08-2014,25908.00977
06-08-2014,25665.26953
07-08-2014,25589.00977
08-08-2014,25329.14063
11-08-2014,25519.24023
12-08-2014,25880.76953
13-08-2014,25918.94922
14-08-2014,26103.23047
18-08-2014,26390.96094
19-08-2014,26420.66992
20-08-2014,26314.28906
21-08-2014,26360.10938
22-08-2014,26419.55078
25-08-2014,26437.01953
26-08-2014,26442.81055
27-08-2014,26560.15039
28-08-2014,26638.10938
01-09-2014,26867.55078
02-09-2014,27019.39063
03-09-2014,27139.93945
04-09-2014,27085.92969
05-09-2014,27026.69922
08-09-2014,27319.84961
09-09-2014,27265.32031
10-09-2014,27057.41016
11-09-2014,26995.86914
12-09-2014,27061.03906
15-09-2014,26816.56055
16-09-2014,26492.50977
17-09-2014,26631.28906
18-09-2014,27112.21094
19-09-2014,27090.41992
22-09-2014,27206.74023
23-09-2014,26775.68945
24-09-2014,26744.68945
25-09-2014,26468.35938
26-09-2014,26626.32031
29-09-2014,26597.10938
30-09-2014,26630.50977
01-10-2014,26567.99023
07-10-2014,26271.9707
08-10-2014,26246.78906
09-10-2014,26637.2793
10-10-2014,26297.38086
13-10-2014,26384.07031
14-10-2014,26349.33008
16-10-2014,25999.33984
17-10-2014,26108.5293
20-10-2014,26429.84961
21-10-2014,26575.65039
22-10-2014,26787.23047
27-10-2014,26752.90039
28-10-2014,26880.82031
29-10-2014,27098.16992
30-10-2014,27346.33008
31-10-2014,27865.83008
03-11-2014,27860.38086
05-11-2014,27915.88086
07-11-2014,27868.63086
10-11-2014,27874.73047
11-11-2014,27910.06055
12-11-2014,28008.90039
13-11-2014,27940.64063
14-11-2014,28046.66016
17-11-2014,28177.88086
18-11-2014,28163.28906
19-11-2014,28032.84961
20-11-2014,28067.56055
21-11-2014,28334.63086
24-11-2014,28499.53906
25-11-2014,28338.05078
26-11-2014,28386.18945
27-11-2014,28438.91016
28-11-2014,28693.99023
01-12-2014,28559.61914
02-12-2014,28444.00977
03-12-2014,28442.71094
04-12-2014,28562.82031
05-12-2014,28458.09961
08-12-2014,28119.40039
09-12-2014,27797.00977
10-12-2014,27831.09961
11-12-2014,27602.00977
12-12-2014,27350.67969
15-12-2014,27319.56055
16-12-2014,26781.43945
17-12-2014,26710.13086
18-12-2014,27126.57031
19-12-2014,27371.83984
22-12-2014,27701.78906
23-12-2014,27506.46094
24-12-2014,27208.60938
30-12-2014,27403.53906
31-12-2014,27499.41992
02-01-2015,27887.90039
05-01-2015,27842.32031
06-01-2015,26987.46094
07-01-2015,26908.82031
08-01-2015,27274.71094
09-01-2015,27458.38086
12-01-2015,27585.26953
13-01-2015,27425.73047
14-01-2015,27346.82031
15-01-2015,28075.55078
16-01-2015,28121.89063
19-01-2015,28262.00977
20-01-2015,28784.66992
21-01-2015,28888.85938
22-01-2015,29006.01953
23-01-2015,29278.83984
27-01-2015,29571.03906
28-01-2015,29559.17969
29-01-2015,29681.76953
30-01-2015,29182.94922
02-02-2015,29122.26953
03-02-2015,29000.14063
04-02-2015,28883.10938
05-02-2015,28850.9707
06-02-2015,28717.91016
09-02-2015,28227.39063
10-02-2015,28355.61914
11-02-2015,28533.9707
12-02-2015,28805.09961
13-02-2015,29094.92969
16-02-2015,29135.88086
18-02-2015,29320.25977
19-02-2015,29462.26953
20-02-2015,29231.41016
23-02-2015,28975.10938
24-02-2015,29004.66016
25-02-2015,29007.99023
26-02-2015,28746.65039
27-02-2015,29220.11914
02-03-2015,29459.14063
03-03-2015,29593.73047
04-03-2015,29380.73047
05-03-2015,29448.94922
09-03-2015,28844.7793
10-03-2015,28709.86914
11-03-2015,28659.16992
12-03-2015,28930.41016
13-03-2015,28503.30078
16-03-2015,28437.71094
17-03-2015,28736.38086
18-03-2015,28622.11914
19-03-2015,28469.66992
20-03-2015,28261.08008
23-03-2015,28192.01953
24-03-2015,28161.7207
25-03-2015,28111.83008
26-03-2015,27457.58008
27-03-2015,27458.64063
30-03-2015,27975.85938
31-03-2015,27957.49023
01-04-2015,28260.14063
06-04-2015,28504.46094
07-04-2015,28516.58984
08-04-2015,28707.75
09-04-2015,28885.21094
10-04-2015,28879.38086
13-04-2015,29044.43945
15-04-2015,28799.68945
16-04-2015,28666.03906
17-04-2015,28442.09961
20-04-2015,27886.21094
21-04-2015,27676.03906
22-04-2015,27890.13086
23-04-2015,27735.01953
24-04-2015,27437.93945
27-04-2015,27176.99023
28-04-2015,27396.38086
29-04-2015,27225.92969
30-04-2015,27011.31055
04-05-2015,27490.58984
05-05-2015,27440.14063
06-05-2015,26717.36914
07-05-2015,26599.10938
08-05-2015,27105.39063
11-05-2015,27507.30078
12-05-2015,26877.48047
13-05-2015,27251.09961
14-05-2015,27206.06055
15-05-2015,27324
18-05-2015,27687.30078
19-05-2015,27645.5293
20-05-2015,27837.21094
21-05-2015,27809.34961
22-05-2015,27957.5
25-05-2015,27643.88086
26-05-2015,27531.41016
27-05-2015,27564.66016
28-05-2015,27506.71094
29-05-2015,27828.43945
01-06-2015,27848.99023
02-06-2015,27188.38086
03-06-2015,26837.19922
04-06-2015,26813.41992
05-06-2015,26768.49023
08-06-2015,26523.08984
09-06-2015,26481.25
10-06-2015,26840.5
11-06-2015,26370.98047
12-06-2015,26425.30078
15-06-2015,26586.55078
16-06-2015,26686.50977
17-06-2015,26832.66016
18-06-2015,27115.83008
19-06-2015,27316.16992
22-06-2015,27730.21094
23-06-2015,27804.36914
24-06-2015,27729.66992
25-06-2015,27895.9707
26-06-2015,27811.83984
29-06-2015,27645.15039
30-06-2015,27780.83008
01-07-2015,28020.86914
02-07-2015,27945.80078
03-07-2015,28092.78906
06-07-2015,28208.75977
07-07-2015,28171.68945
08-07-2015,27687.7207
09-07-2015,27573.66016
10-07-2015,27661.40039
13-07-2015,27961.18945
14-07-2015,27932.90039
15-07-2015,28198.28906
16-07-2015,28446.11914
17-07-2015,28463.31055
20-07-2015,28420.11914
21-07-2015,28182.14063
22-07-2015,28504.92969
23-07-2015,28370.83984
24-07-2015,28112.31055
27-07-2015,27561.38086
28-07-2015,27459.23047
29-07-2015,27563.42969
30-07-2015,27705.34961
31-07-2015,28114.56055
03-08-2015,28187.06055
04-08-2015,28071.92969
05-08-2015,28223.08008
06-08-2015,28298.13086
07-08-2015,28236.39063
10-08-2015,28101.7207
11-08-2015,27866.08984
12-08-2015,27512.25977
13-08-2015,27549.5293
14-08-2015,28067.31055
17-08-2015,27878.26953
18-08-2015,27831.53906
19-08-2015,27931.64063
20-08-2015,27607.82031
21-08-2015,27366.07031
24-08-2015,25741.56055
25-08-2015,26032.38086
26-08-2015,25714.66016
27-08-2015,26231.18945
28-08-2015,26392.38086
31-08-2015,26283.08984
01-09-2015,25696.43945
02-09-2015,25453.56055
03-09-2015,25764.7793
04-09-2015,25201.90039
07-09-2015,24893.81055
08-09-2015,25317.86914
09-09-2015,25719.58008
10-09-2015,25622.16992
11-09-2015,25610.21094
14-09-2015,25856.69922
15-09-2015,25705.92969
16-09-2015,25963.9707
18-09-2015,26218.91016
21-09-2015,26192.98047
22-09-2015,25651.83984
23-09-2015,25822.99023
24-09-2015,25863.5
28-09-2015,25616.83984
29-09-2015,25778.66016
30-09-2015,26154.83008
01-10-2015,26220.94922
05-10-2015,26785.55078
06-10-2015,26932.88086
07-10-2015,27035.84961
08-10-2015,26845.81055
09-10-2015,27079.50977
12-10-2015,26904.10938
13-10-2015,26846.5293
14-10-2015,26779.66016
15-10-2015,27010.14063
16-10-2015,27214.59961
19-10-2015,27364.91992
20-10-2015,27306.83008
21-10-2015,27287.66016
23-10-2015,27470.81055
26-10-2015,27361.96094
27-10-2015,27253.43945
28-10-2015,27039.75977
29-10-2015,26838.14063
30-10-2015,26656.83008
02-11-2015,26559.15039
03-11-2015,26590.58984
04-11-2015,26552.91992
05-11-2015,26304.19922
06-11-2015,26265.24023
09-11-2015,26121.40039
10-11-2015,25743.25977
13-11-2015,25610.5293
16-11-2015,25760.09961
17-11-2015,25864.4707
18-11-2015,25482.51953
19-11-2015,25841.91992
20-11-2015,25868.49023
23-11-2015,25819.33984
24-11-2015,25775.74023
26-11-2015,25958.63086
27-11-2015,26128.19922
30-11-2015,26145.66992
01-12-2015,26169.41016
02-12-2015,26117.84961
03-12-2015,25886.61914
04-12-2015,25638.10938
07-12-2015,25530.10938
08-12-2015,25310.33008
09-12-2015,25036.05078
10-12-2015,25252.32031
11-12-2015,25044.42969
14-12-2015,25150.34961
15-12-2015,25320.43945
16-12-2015,25494.36914
17-12-2015,25803.7793
18-12-2015,25519.2207
21-12-2015,25735.90039
22-12-2015,25590.65039
23-12-2015,25850.30078
24-12-2015,25838.71094
28-12-2015,26034.13086
29-12-2015,26079.48047
30-12-2015,25960.0293
31-12-2015,26117.53906
04-01-2016,25623.34961
05-01-2016,25580.33984
06-01-2016,25406.33008
07-01-2016,24851.83008
08-01-2016,24934.33008
11-01-2016,24825.03906
12-01-2016,24682.0293
13-01-2016,24854.10938
14-01-2016,24772.9707
15-01-2016,24455.03906
18-01-2016,24188.36914
19-01-2016,24479.83984
20-01-2016,24062.03906
21-01-2016,23962.21094
22-01-2016,24435.66016
25-01-2016,24485.94922
27-01-2016,24492.39063
28-01-2016,24469.57031
29-01-2016,24870.68945
01-02-2016,24824.83008
02-02-2016,24539
03-02-2016,24223.32031
04-02-2016,24338.42969
05-02-2016,24616.9707
08-02-2016,24287.41992
09-02-2016,24020.98047
10-02-2016,23758.90039
11-02-2016,22951.83008
12-02-2016,22986.11914
15-02-2016,23554.11914
16-02-2016,23191.9707
17-02-2016,23381.86914
18-02-2016,23649.2207
19-02-2016,23709.15039
22-02-2016,23788.78906
23-02-2016,23410.17969
24-02-2016,23088.92969
25-02-2016,22976
26-02-2016,23154.30078
29-02-2016,23002
01-03-2016,23779.34961
02-03-2016,24242.98047
03-03-2016,24606.99023
04-03-2016,24646.48047
08-03-2016,24659.23047
09-03-2016,24793.96094
10-03-2016,24623.33984
11-03-2016,24717.99023
14-03-2016,24804.2793
15-03-2016,24551.16992
16-03-2016,24682.48047
17-03-2016,24677.36914
18-03-2016,24952.74023
21-03-2016,25285.36914
22-03-2016,25330.49023
23-03-2016,25337.56055
28-03-2016,24966.40039
29-03-2016,24900.46094
30-03-2016,25338.58008
31-03-2016,25341.85938
01-04-2016,25269.64063
04-04-2016,25399.65039
05-04-2016,24883.58984
06-04-2016,24900.63086
07-04-2016,24685.41992
08-04-2016,24673.83984
11-04-2016,25022.16016
12-04-2016,25145.58984
13-04-2016,25626.75
18-04-2016,25816.35938
20-04-2016,25844.17969
21-04-2016,25880.38086
22-04-2016,25838.14063
25-04-2016,25678.92969
26-04-2016,26007.30078
27-04-2016,26064.11914
28-04-2016,25603.09961
29-04-2016,25606.61914
02-05-2016,25436.9707
03-05-2016,25229.69922
04-05-2016,25101.73047
05-05-2016,25262.21094
06-05-2016,25228.5
09-05-2016,25688.85938
10-05-2016,25772.5293
11-05-2016,25597.01953
12-05-2016,25790.2207
13-05-2016,25489.57031
16-05-2016,25653.23047
17-05-2016,25773.60938
18-05-2016,25704.60938
19-05-2016,25399.7207
20-05-2016,25301.90039
23-05-2016,25230.35938
24-05-2016,25305.4707
25-05-2016,25881.16992
26-05-2016,26366.67969
27-05-2016,26653.59961
30-05-2016,26725.59961
31-05-2016,26667.96094
01-06-2016,26713.92969
02-06-2016,26843.14063
03-06-2016,26843.0293
06-06-2016,26777.44922
07-06-2016,27009.66992
08-06-2016,27020.66016
09-06-2016,26763.46094
10-06-2016,26635.75
13-06-2016,26396.76953
14-06-2016,26395.71094
15-06-2016,26726.33984
16-06-2016,26525.46094
17-06-2016,26625.91016
20-06-2016,26866.91992
21-06-2016,26812.7793
22-06-2016,26765.65039
23-06-2016,27002.2207
24-06-2016,26397.71094
27-06-2016,26402.96094
28-06-2016,26524.55078
29-06-2016,26740.39063
30-06-2016,26999.7207
01-07-2016,27144.91016
04-07-2016,27278.75977
05-07-2016,27166.86914
07-07-2016,27201.49023
08-07-2016,27126.90039
11-07-2016,27626.68945
12-07-2016,27808.14063
13-07-2016,27815.17969
14-07-2016,27942.10938
15-07-2016,27836.5
18-07-2016,27746.66016
19-07-2016,27787.61914
20-07-2016,27915.89063
21-07-2016,27710.51953
22-07-2016,27803.24023
25-07-2016,28095.33984
26-07-2016,27976.51953
27-07-2016,28024.33008
28-07-2016,28208.61914
29-07-2016,28051.85938
01-08-2016,28003.11914
02-08-2016,27981.71094
03-08-2016,27697.50977
04-08-2016,27714.36914
05-08-2016,28078.34961
08-08-2016,28182.57031
09-08-2016,28085.16016
10-08-2016,27774.88086
11-08-2016,27859.59961
12-08-2016,28152.40039
16-08-2016,28064.60938
17-08-2016,28005.36914
18-08-2016,28123.43945
19-08-2016,28077
22-08-2016,27985.53906
23-08-2016,27990.21094
24-08-2016,28059.93945
25-08-2016,27835.91016
26-08-2016,27782.25
29-08-2016,27902.66016
30-08-2016,28343.00977
31-08-2016,28452.16992
01-09-2016,28423.48047
02-09-2016,28532.10938
06-09-2016,28978.01953
07-09-2016,28926.35938
08-09-2016,29045.2793
09-09-2016,28797.25
12-09-2016,28353.53906
14-09-2016,28372.23047
15-09-2016,28412.89063
16-09-2016,28599.0293
19-09-2016,28634.5
20-09-2016,28523.19922
21-09-2016,28507.41992
22-09-2016,28773.13086
23-09-2016,28668.2207
26-09-2016,28294.2793
27-09-2016,28223.69922
28-09-2016,28292.81055
29-09-2016,27827.5293
30-09-2016,27865.96094
03-10-2016,28243.28906
04-10-2016,28334.55078
05-10-2016,28220.98047
06-10-2016,28106.21094
07-10-2016,28061.14063
10-10-2016,28082.33984
13-10-2016,27643.10938
14-10-2016,27673.59961
17-10-2016,27529.9707
18-10-2016,28050.88086
19-10-2016,27984.36914
20-10-2016,28129.83984
21-10-2016,28077.17969
24-10-2016,28179.08008
25-10-2016,28091.41992
26-10-2016,27836.50977
27-10-2016,27915.90039
28-10-2016,27941.50977
01-11-2016,27876.60938
02-11-2016,27527.2207
03-11-2016,27430.2793
04-11-2016,27274.15039
07-11-2016,27458.99023
08-11-2016,27591.14063
09-11-2016,27252.5293
10-11-2016,27517.67969
11-11-2016,26818.82031
15-11-2016,26304.63086
16-11-2016,26298.68945
17-11-2016,26227.61914
18-11-2016,26150.24023
21-11-2016,25765.14063
22-11-2016,25960.7793
23-11-2016,26051.81055
24-11-2016,25860.16992
25-11-2016,26316.33984
28-11-2016,26350.16992
29-11-2016,26394.00977
30-11-2016,26652.81055
01-12-2016,26559.91992
02-12-2016,26230.66016
05-12-2016,26349.09961
06-12-2016,26392.75977
07-12-2016,26236.86914
08-12-2016,26694.2793
09-12-2016,26747.17969
12-12-2016,26515.24023
13-12-2016,26697.82031
14-12-2016,26602.83984
15-12-2016,26519.07031
16-12-2016,26489.56055
19-12-2016,26374.69922
20-12-2016,26307.98047
21-12-2016,26242.38086
22-12-2016,25979.59961
23-12-2016,26040.69922
26-12-2016,25807.09961
27-12-2016,26213.43945
28-12-2016,26210.67969
29-12-2016,26366.15039
30-12-2016,26626.46094
02-01-2017,26595.44922
03-01-2017,26643.24023
04-01-2017,26633.13086
05-01-2017,26878.24023
06-01-2017,26759.23047
09-01-2017,26726.55078
10-01-2017,26899.56055
11-01-2017,27140.41016
12-01-2017,27247.16016
13-01-2017,27238.06055
16-01-2017,27288.16992
17-01-2017,27235.66016
18-01-2017,27257.64063
19-01-2017,27308.59961
20-01-2017,27034.5
23-01-2017,27117.33984
24-01-2017,27375.58008
25-01-2017,27708.14063
27-01-2017,27882.46094
30-01-2017,27849.56055
31-01-2017,27655.96094
01-02-2017,28141.64063
02-02-2017,28226.60938
03-02-2017,28240.51953
06-02-2017,28439.2793
07-02-2017,28335.16016
08-02-2017,28289.91992
09-02-2017,28329.69922
10-02-2017,28334.25
13-02-2017,28351.61914
14-02-2017,28339.31055
15-02-2017,28155.56055
16-02-2017,28301.26953
17-02-2017,28468.75
20-02-2017,28661.58008
21-02-2017,28761.58984
22-02-2017,28864.71094
23-02-2017,28892.9707
27-02-2017,28812.88086
28-02-2017,28743.32031
01-03-2017,28984.49023
02-03-2017,28839.78906
03-03-2017,28832.44922
06-03-2017,29048.18945
07-03-2017,28999.56055
08-03-2017,28901.93945
09-03-2017,28929.13086
10-03-2017,28946.23047
14-03-2017,29442.63086
15-03-2017,29398.10938
16-03-2017,29585.84961
17-03-2017,29648.99023
20-03-2017,29518.74023
21-03-2017,29485.44922
22-03-2017,29167.67969
23-03-2017,29332.16016
24-03-2017,29421.40039
27-03-2017,29237.15039
28-03-2017,29409.51953
29-03-2017,29531.42969
30-03-2017,29647.41992
31-03-2017,29620.5
03-04-2017,29910.2207
05-04-2017,29974.24023
06-04-2017,29927.33984
07-04-2017,29706.60938
10-04-2017,29575.74023
11-04-2017,29788.34961
12-04-2017,29643.48047
13-04-2017,29461.44922
17-04-2017,29413.66016
18-04-2017,29319.09961
19-04-2017,29336.57031
20-04-2017,29422.39063
21-04-2017,29365.30078
24-04-2017,29655.83984
25-04-2017,29943.24023
26-04-2017,30133.34961
27-04-2017,30029.74023
28-04-2017,29918.40039
02-05-2017,29921.17969
03-05-2017,29894.80078
04-05-2017,30126.21094
05-05-2017,29858.80078
08-05-2017,29926.15039
09-05-2017,29933.25
10-05-2017,30248.16992
11-05-2017,30250.98047
12-05-2017,30188.15039
15-05-2017,30322.11914
16-05-2017,30582.59961
17-05-2017,30658.76953
18-05-2017,30434.78906
19-05-2017,30464.91992
22-05-2017,30570.9707
23-05-2017,30365.25
24-05-2017,30301.64063
25-05-2017,30750.0293
26-05-2017,31028.21094
29-05-2017,31109.2793
30-05-2017,31159.40039
31-05-2017,31145.80078
01-06-2017,31137.58984
02-06-2017,31273.28906
05-06-2017,31309.49023
06-06-2017,31190.56055
07-06-2017,31271.2793
08-06-2017,31213.35938
09-06-2017,31262.06055
12-06-2017,31095.69922
13-06-2017,31103.49023
14-06-2017,31155.91016
15-06-2017,31075.73047
16-06-2017,31056.40039
19-06-2017,31311.57031
20-06-2017,31297.5293
21-06-2017,31283.64063
22-06-2017,31290.74023
23-06-2017,31138.21094
27-06-2017,30958.25
28-06-2017,30834.32031
29-06-2017,30857.51953
30-06-2017,30921.60938
03-07-2017,31221.61914
04-07-2017,31209.78906
05-07-2017,31245.56055
06-07-2017,31369.33984
07-07-2017,31360.63086
10-07-2017,31715.64063
11-07-2017,31747.08984
12-07-2017,31804.82031
13-07-2017,32037.38086
14-07-2017,32020.75
17-07-2017,32074.7793
18-07-2017,31710.99023
19-07-2017,31955.34961
20-07-2017,31904.40039
21-07-2017,32028.89063
24-07-2017,32245.86914
25-07-2017,32228.26953
26-07-2017,32382.46094
27-07-2017,32383.30078
28-07-2017,32309.88086
31-07-2017,32514.93945
01-08-2017,32575.16992
02-08-2017,32476.74023
03-08-2017,32237.88086
04-08-2017,32325.41016
07-08-2017,32273.66992
08-08-2017,32014.18945
09-08-2017,31797.83984
10-08-2017,31531.33008
11-08-2017,31213.58984
14-08-2017,31449.0293
16-08-2017,31770.89063
17-08-2017,31795.46094
18-08-2017,31524.67969
21-08-2017,31258.84961
22-08-2017,31291.84961
23-08-2017,31568.00977
24-08-2017,31596.06055
28-08-2017,31750.82031
29-08-2017,31388.39063
30-08-2017,31646.46094
31-08-2017,31730.49023
01-09-2017,31892.23047
04-09-2017,31702.25
05-09-2017,31809.55078
06-09-2017,31661.9707
07-09-2017,31662.74023
08-09-2017,31687.51953
11-09-2017,31882.16016
12-09-2017,32158.66016
13-09-2017,32186.41016
14-09-2017,32241.92969
15-09-2017,32272.60938
18-09-2017,32423.75977
19-09-2017,32402.36914
20-09-2017,32400.50977
21-09-2017,32370.03906
22-09-2017,31922.43945
25-09-2017,31626.63086
26-09-2017,31599.75977
27-09-2017,31159.81055
28-09-2017,31282.48047
29-09-2017,31283.7207
03-10-2017,31497.38086
04-10-2017,31671.71094
05-10-2017,31592.0293
06-10-2017,31814.2207
09-10-2017,31846.89063
10-10-2017,31924.41016
11-10-2017,31833.99023
12-10-2017,32182.2207
13-10-2017,32432.68945
16-10-2017,32633.64063
17-10-2017,32609.16016
18-10-2017,32584.34961
19-10-2017,32389.96094
23-10-2017,32506.7207
24-10-2017,32607.33984
25-10-2017,33042.5
26-10-2017,33147.12891
