Date,Crude_Oil
19-04-2013,88.01000214
22-04-2013,88.76000214
23-04-2013,89.18000031
24-04-2013,91.43000031
25-04-2013,93.63999939
26-04-2013,93
29-04-2013,94.5
30-04-2013,93.45999908
01-05-2013,91.02999878
02-05-2013,93.98999786
03-05-2013,95.61000061
06-05-2013,96.16000366
07-05-2013,95.62000275
08-05-2013,96.62000275
09-05-2013,96.38999939
10-05-2013,96.04000092
13-05-2013,95.16999817
14-05-2013,94.20999908
15-05-2013,94.30000305
16-05-2013,95.16000366
17-05-2013,96.01999664
20-05-2013,96.70999908
21-05-2013,96.16000366
22-05-2013,94.27999878
23-05-2013,94.25
24-05-2013,94.15000153
28-05-2013,95.01000214
29-05-2013,93.12999725
30-05-2013,93.61000061
31-05-2013,91.97000122
03-06-2013,93.44999695
04-06-2013,93.30999756
05-06-2013,93.73999786
06-06-2013,94.76000214
07-06-2013,96.02999878
10-06-2013,95.76999664
11-06-2013,95.37999725
12-06-2013,95.87999725
13-06-2013,96.69000244
14-06-2013,97.84999847
17-06-2013,97.76999664
18-06-2013,98.44000244
19-06-2013,98.23999786
20-06-2013,95.40000153
21-06-2013,93.69000244
24-06-2013,95.18000031
25-06-2013,95.31999969
26-06-2013,95.5
27-06-2013,97.05000305
28-06-2013,96.55999756
01-07-2013,97.98999786
02-07-2013,99.59999847
03-07-2013,101.2399979
05-07-2013,103.2200012
08-07-2013,103.1399994
09-07-2013,103.5299988
10-07-2013,106.5199966
11-07-2013,104.9100037
12-07-2013,105.9499969
15-07-2013,106.3199997
16-07-2013,106
17-07-2013,106.4800034
18-07-2013,108.0400009
19-07-2013,108.0500031
22-07-2013,106.9100037
23-07-2013,107.2300034
24-07-2013,105.3899994
25-07-2013,105.4899979
26-07-2013,104.6999969
29-07-2013,104.5500031
30-07-2013,103.0800018
31-07-2013,105.0299988
01-08-2013,107.8899994
02-08-2013,106.9400024
05-08-2013,106.5599976
06-08-2013,105.3000031
07-08-2013,104.3700027
08-08-2013,103.4000015
09-08-2013,105.9700012
12-08-2013,106.1100006
13-08-2013,106.8300018
14-08-2013,106.8499985
15-08-2013,107.3300018
16-08-2013,107.4599991
19-08-2013,107.0999985
20-08-2013,104.9700012
21-08-2013,103.8499985
22-08-2013,105.0299988
23-08-2013,106.4199982
26-08-2013,105.9199982
27-08-2013,109.0100021
28-08-2013,110.0999985
29-08-2013,108.8000031
30-08-2013,107.6500015
03-09-2013,108.5400009
04-09-2013,107.2300034
05-09-2013,108.3700027
06-09-2013,110.5299988
09-09-2013,109.5199966
10-09-2013,107.3899994
11-09-2013,107.5599976
12-09-2013,108.5999985
13-09-2013,108.2099991
16-09-2013,106.5899963
17-09-2013,105.4199982
18-09-2013,108.0699997
19-09-2013,106.3899994
20-09-2013,104.6800003
23-09-2013,103.5899963
24-09-2013,103.1299973
25-09-2013,102.6600037
26-09-2013,103.0299988
27-09-2013,102.8700027
30-09-2013,102.3300018
01-10-2013,102.0400009
02-10-2013,104.0999985
03-10-2013,103.3099976
04-10-2013,103.8399963
07-10-2013,103.0299988
08-10-2013,103.4899979
09-10-2013,101.6100006
10-10-2013,103.0100021
11-10-2013,102.0199966
14-10-2013,102.4100037
15-10-2013,101.2099991
16-10-2013,102.2900009
17-10-2013,100.6699982
18-10-2013,100.8099976
21-10-2013,99.22000122
22-10-2013,97.80000305
23-10-2013,96.86000061
24-10-2013,97.11000061
25-10-2013,97.84999847
28-10-2013,98.68000031
29-10-2013,98.19999695
30-10-2013,96.76999664
31-10-2013,96.37999725
01-11-2013,94.61000061
04-11-2013,94.62000275
05-11-2013,93.37000275
06-11-2013,94.80000305
07-11-2013,94.19999695
08-11-2013,94.59999847
11-11-2013,95.13999939
12-11-2013,93.04000092
13-11-2013,93.87999725
14-11-2013,93.76000214
15-11-2013,93.83999634
18-11-2013,93.02999878
19-11-2013,93.33999634
20-11-2013,93.33000183
21-11-2013,95.44000244
22-11-2013,94.83999634
25-11-2013,94.08999634
26-11-2013,93.68000031
27-11-2013,92.30000305
29-11-2013,92.72000122
02-12-2013,93.81999969
03-12-2013,96.04000092
04-12-2013,97.19999695
05-12-2013,97.37999725
06-12-2013,97.65000153
09-12-2013,97.33999634
10-12-2013,98.51000214
11-12-2013,97.44000244
12-12-2013,97.5
13-12-2013,96.59999847
16-12-2013,97.48000336
17-12-2013,97.22000122
18-12-2013,97.80000305
19-12-2013,98.76999664
20-12-2013,99.31999969
23-12-2013,98.91000366
24-12-2013,99.22000122
26-12-2013,99.55000305
27-12-2013,100.3199997
30-12-2013,99.29000092
31-12-2013,98.41999817
02-01-2014,95.44000244
03-01-2014,93.95999908
06-01-2014,93.43000031
07-01-2014,93.66999817
08-01-2014,92.33000183
09-01-2014,91.66000366
10-01-2014,92.72000122
13-01-2014,91.80000305
14-01-2014,92.58999634
15-01-2014,94.16999817
16-01-2014,93.95999908
17-01-2014,94.37000275
21-01-2014,94.98999786
22-01-2014,96.73000336
23-01-2014,97.31999969
24-01-2014,96.63999939
27-01-2014,95.72000122
28-01-2014,97.41000366
29-01-2014,97.36000061
30-01-2014,98.23000336
31-01-2014,97.48999786
03-02-2014,96.43000031
04-02-2014,97.19000244
05-02-2014,97.37999725
06-02-2014,97.83999634
07-02-2014,99.87999725
10-02-2014,100.0599976
11-02-2014,99.94000244
12-02-2014,100.3700027
13-02-2014,100.3499985
14-02-2014,100.3000031
18-02-2014,102.4300003
19-02-2014,103.3099976
20-02-2014,102.9199982
21-02-2014,102.1999969
24-02-2014,102.8199997
25-02-2014,101.8300018
26-02-2014,102.5899963
27-02-2014,102.4000015
28-02-2014,102.5899963
03-03-2014,104.9199982
04-03-2014,103.3300018
05-03-2014,101.4499969
06-03-2014,101.5599976
07-03-2014,102.5800018
10-03-2014,101.1200027
11-03-2014,100.0299988
12-03-2014,97.98999786
13-03-2014,98.19999695
14-03-2014,98.88999939
17-03-2014,98.08000183
18-03-2014,99.69999695
19-03-2014,100.3700027
20-03-2014,99.43000031
21-03-2014,99.45999908
24-03-2014,99.59999847
25-03-2014,99.19000244
26-03-2014,100.2600021
27-03-2014,101.2799988
28-03-2014,101.6699982
31-03-2014,101.5800018
01-04-2014,99.73999786
02-04-2014,99.62000275
03-04-2014,100.2900009
04-04-2014,101.1399994
07-04-2014,100.4400024
08-04-2014,102.5599976
09-04-2014,103.5999985
10-04-2014,103.4000015
11-04-2014,103.7399979
14-04-2014,104.0500031
15-04-2014,103.75
16-04-2014,103.7600021
17-04-2014,104.3000031
21-04-2014,104.3700027
22-04-2014,102.1299973
23-04-2014,101.4400024
24-04-2014,101.9400024
25-04-2014,100.5999985
28-04-2014,100.8399963
29-04-2014,101.2799988
30-04-2014,99.73999786
01-05-2014,99.41999817
02-05-2014,99.76000214
05-05-2014,99.48000336
06-05-2014,99.5
07-05-2014,100.7699966
08-05-2014,100.2600021
09-05-2014,99.98999786
12-05-2014,100.5899963
13-05-2014,101.6999969
14-05-2014,102.3700027
15-05-2014,101.5
16-05-2014,102.0199966
19-05-2014,102.6100006
20-05-2014,102.4400024
21-05-2014,104.0699997
22-05-2014,103.7399979
23-05-2014,104.3499985
27-05-2014,104.1100006
28-05-2014,102.7200012
29-05-2014,103.5800018
30-05-2014,102.7099991
02-06-2014,102.4700012
03-06-2014,102.6600037
04-06-2014,102.6399994
05-06-2014,102.4800034
06-06-2014,102.6600037
09-06-2014,104.4100037
10-06-2014,104.3499985
11-06-2014,104.4000015
12-06-2014,106.5299988
13-06-2014,106.9100037
16-06-2014,106.9000015
17-06-2014,106.3600006
18-06-2014,105.9700012
19-06-2014,106.4300003
20-06-2014,107.2600021
23-06-2014,106.1699982
24-06-2014,106.0299988
25-06-2014,106.5
26-06-2014,105.8399963
27-06-2014,105.7399979
30-06-2014,105.3700027
01-07-2014,105.3399963
02-07-2014,104.4800034
03-07-2014,104.0599976
07-07-2014,103.5299988
08-07-2014,103.4000015
09-07-2014,102.2900009
10-07-2014,102.9300003
11-07-2014,100.8300018
14-07-2014,100.9100037
15-07-2014,99.95999908
16-07-2014,101.1999969
17-07-2014,103.1900024
18-07-2014,103.1299973
21-07-2014,104.5899963
22-07-2014,104.4199982
23-07-2014,103.1200027
24-07-2014,102.0699997
25-07-2014,102.0899963
28-07-2014,101.6699982
29-07-2014,100.9700012
30-07-2014,100.2699966
31-07-2014,98.16999817
01-08-2014,97.87999725
04-08-2014,98.29000092
05-08-2014,97.37999725
06-08-2014,96.91999817
07-08-2014,97.33999634
08-08-2014,97.65000153
11-08-2014,98.08000183
12-08-2014,97.37000275
13-08-2014,97.58999634
14-08-2014,95.58000183
15-08-2014,97.34999847
18-08-2014,96.41000366
19-08-2014,94.48000336
20-08-2014,96.06999969
21-08-2014,93.95999908
22-08-2014,93.65000153
25-08-2014,93.34999847
26-08-2014,93.86000061
27-08-2014,93.87999725
28-08-2014,94.55000305
29-08-2014,95.95999908
02-09-2014,92.87999725
03-09-2014,95.54000092
04-09-2014,94.44999695
05-09-2014,93.29000092
08-09-2014,92.66000366
09-09-2014,92.75
10-09-2014,91.66999817
11-09-2014,92.83000183
12-09-2014,92.26999664
15-09-2014,92.91999817
16-09-2014,94.87999725
17-09-2014,94.41999817
18-09-2014,93.06999969
19-09-2014,92.41000366
22-09-2014,91.51999664
23-09-2014,91.55999756
24-09-2014,92.80000305
25-09-2014,92.52999878
26-09-2014,93.54000092
29-09-2014,94.56999969
30-09-2014,91.16000366
01-10-2014,90.73000336
02-10-2014,91.01000214
03-10-2014,89.73999786
06-10-2014,90.33999634
07-10-2014,88.84999847
08-10-2014,87.30999756
09-10-2014,85.76999664
10-10-2014,85.81999969
13-10-2014,85.73999786
14-10-2014,81.83999634
15-10-2014,81.77999878
16-10-2014,82.69999695
17-10-2014,82.75
20-10-2014,82.70999908
21-10-2014,82.80999756
22-10-2014,80.51999664
23-10-2014,82.08999634
24-10-2014,81.01000214
27-10-2014,81
28-10-2014,81.41999817
29-10-2014,82.19999695
30-10-2014,81.12000275
31-10-2014,80.54000092
03-11-2014,78.77999878
04-11-2014,77.19000244
05-11-2014,78.68000031
06-11-2014,77.91000366
07-11-2014,78.65000153
10-11-2014,77.40000153
11-11-2014,77.94000244
12-11-2014,77.18000031
13-11-2014,74.20999908
14-11-2014,75.81999969
17-11-2014,75.63999939
18-11-2014,74.61000061
19-11-2014,74.58000183
20-11-2014,75.58000183
21-11-2014,76.51000214
24-11-2014,75.77999878
25-11-2014,74.08999634
26-11-2014,73.69000244
28-11-2014,66.15000153
01-12-2014,69
02-12-2014,66.87999725
03-12-2014,67.37999725
04-12-2014,66.80999756
05-12-2014,65.83999634
08-12-2014,63.04999924
09-12-2014,63.81999969
10-12-2014,60.93999863
11-12-2014,59.95000076
12-12-2014,57.81000137
15-12-2014,55.90999985
16-12-2014,55.93000031
17-12-2014,56.47000122
18-12-2014,54.11000061
19-12-2014,56.52000046
22-12-2014,55.25999832
23-12-2014,57.11999893
24-12-2014,55.84000015
26-12-2014,54.72999954
29-12-2014,53.61000061
30-12-2014,54.11999893
31-12-2014,53.27000046
02-01-2015,52.68999863
05-01-2015,50.04000092
06-01-2015,47.93000031
07-01-2015,48.65000153
08-01-2015,48.79000092
09-01-2015,48.36000061
12-01-2015,46.06999969
13-01-2015,45.88999939
14-01-2015,48.47999954
15-01-2015,46.25
16-01-2015,48.68999863
20-01-2015,46.38999939
21-01-2015,47.77999878
22-01-2015,46.31000137
23-01-2015,45.59000015
26-01-2015,45.15000153
27-01-2015,46.22999954
28-01-2015,44.45000076
29-01-2015,44.52999878
30-01-2015,48.24000168
02-02-2015,49.56999969
03-02-2015,53.04999924
04-02-2015,48.45000076
05-02-2015,50.47999954
06-02-2015,51.68999863
09-02-2015,52.86000061
10-02-2015,50.02000046
11-02-2015,48.84000015
12-02-2015,51.20999908
13-02-2015,52.77999878
17-02-2015,53.52999878
18-02-2015,52.13999939
19-02-2015,51.15999985
20-02-2015,50.34000015
23-02-2015,49.45000076
24-02-2015,49.27999878
25-02-2015,50.99000168
26-02-2015,48.16999817
27-02-2015,49.75999832
02-03-2015,49.59000015
03-03-2015,50.52000046
04-03-2015,51.52999878
05-03-2015,50.75999832
06-03-2015,49.61000061
09-03-2015,50
10-03-2015,48.29000092
11-03-2015,48.16999817
12-03-2015,47.04999924
13-03-2015,44.84000015
16-03-2015,43.88000107
17-03-2015,43.45999908
18-03-2015,44.65999985
19-03-2015,43.95999908
20-03-2015,45.72000122
23-03-2015,47.45000076
24-03-2015,47.50999832
25-03-2015,49.20999908
26-03-2015,51.43000031
27-03-2015,48.86999893
30-03-2015,48.68000031
31-03-2015,47.59999847
01-04-2015,50.09000015
02-04-2015,49.13999939
06-04-2015,52.13999939
07-04-2015,53.97999954
08-04-2015,50.41999817
09-04-2015,50.79000092
10-04-2015,51.63999939
13-04-2015,51.90999985
14-04-2015,53.29000092
15-04-2015,56.38999939
16-04-2015,56.70999908
17-04-2015,55.74000168
20-04-2015,56.38000107
21-04-2015,55.25999832
22-04-2015,56.15999985
23-04-2015,57.74000168
24-04-2015,57.15000153
27-04-2015,56.99000168
28-04-2015,57.06000137
29-04-2015,58.58000183
30-04-2015,59.63000107
01-05-2015,59.15000153
04-05-2015,58.93000031
05-05-2015,60.40000153
06-05-2015,60.93000031
07-05-2015,58.93999863
08-05-2015,59.38999939
11-05-2015,59.25
12-05-2015,60.75
13-05-2015,60.5
14-05-2015,59.88000107
15-05-2015,59.68999863
18-05-2015,59.43000031
19-05-2015,57.25999832
20-05-2015,58.97999954
21-05-2015,60.72000122
22-05-2015,59.72000122
26-05-2015,58.02999878
27-05-2015,57.50999832
28-05-2015,57.68000031
29-05-2015,60.29999924
01-06-2015,60.20000076
02-06-2015,61.25999832
03-06-2015,59.63999939
04-06-2015,58
05-06-2015,59.13000107
08-06-2015,58.13999939
09-06-2015,60.13999939
10-06-2015,61.43000031
11-06-2015,60.77000046
12-06-2015,59.95999908
15-06-2015,59.52000046
16-06-2015,59.97000122
17-06-2015,59.91999817
18-06-2015,60.45000076
19-06-2015,59.61000061
22-06-2015,59.68000031
23-06-2015,61.00999832
24-06-2015,60.27000046
25-06-2015,59.70000076
26-06-2015,59.63000107
29-06-2015,58.33000183
30-06-2015,59.47000122
01-07-2015,56.95999908
02-07-2015,56.93000031
06-07-2015,52.52999878
07-07-2015,52.33000183
08-07-2015,51.65000153
09-07-2015,52.77999878
10-07-2015,52.74000168
13-07-2015,52.20000076
14-07-2015,53.04000092
15-07-2015,51.40999985
16-07-2015,50.90999985
17-07-2015,50.88999939
20-07-2015,50.15000153
21-07-2015,50.36000061
22-07-2015,49.18999863
23-07-2015,48.45000076
24-07-2015,48.13999939
27-07-2015,47.38999939
28-07-2015,47.97999954
29-07-2015,48.79000092
30-07-2015,48.52000046
31-07-2015,47.11999893
03-08-2015,45.16999817
04-08-2015,45.74000168
05-08-2015,45.15000153
06-08-2015,44.65999985
07-08-2015,43.86999893
10-08-2015,44.95999908
11-08-2015,43.08000183
12-08-2015,43.29999924
13-08-2015,42.22999954
14-08-2015,42.5
17-08-2015,41.86999893
18-08-2015,42.61999893
19-08-2015,40.79999924
20-08-2015,41.13999939
21-08-2015,40.45000076
24-08-2015,38.24000168
25-08-2015,39.31000137
26-08-2015,38.59999847
27-08-2015,42.56000137
28-08-2015,45.22000122
31-08-2015,49.20000076
01-09-2015,45.40999985
02-09-2015,46.25
03-09-2015,46.75
04-09-2015,46.04999924
08-09-2015,45.93999863
09-09-2015,44.15000153
10-09-2015,45.91999817
11-09-2015,44.63000107
14-09-2015,44
15-09-2015,44.59000015
16-09-2015,47.15000153
17-09-2015,46.90000153
18-09-2015,44.68000031
21-09-2015,46.68000031
22-09-2015,45.83000183
23-09-2015,44.47999954
24-09-2015,44.90999985
25-09-2015,45.70000076
28-09-2015,44.43000031
29-09-2015,45.22999954
30-09-2015,45.09000015
01-10-2015,44.74000168
02-10-2015,45.54000092
05-10-2015,46.25999832
06-10-2015,48.52999878
07-10-2015,47.81000137
08-10-2015,49.43000031
09-10-2015,49.63000107
12-10-2015,47.09999847
13-10-2015,46.65999985
14-10-2015,46.63999939
15-10-2015,46.38000107
16-10-2015,47.25999832
19-10-2015,45.88999939
20-10-2015,45.54999924
21-10-2015,45.20000076
22-10-2015,45.38000107
23-10-2015,44.59999847
26-10-2015,43.97999954
27-10-2015,43.20000076
28-10-2015,45.93999863
29-10-2015,46.06000137
30-10-2015,46.59000015
02-11-2015,46.13999939
03-11-2015,47.90000153
04-11-2015,46.31999969
05-11-2015,45.20000076
06-11-2015,44.29000092
09-11-2015,43.86999893
10-11-2015,44.20999908
11-11-2015,42.93000031
12-11-2015,41.75
13-11-2015,40.74000168
16-11-2015,41.74000168
17-11-2015,40.66999817
18-11-2015,40.75
19-11-2015,40.54000092
20-11-2015,40.38999939
23-11-2015,41.75
24-11-2015,42.86999893
25-11-2015,43.04000092
27-11-2015,41.70999908
30-11-2015,41.65000153
01-12-2015,41.84999847
02-12-2015,39.93999863
03-12-2015,41.08000183
04-12-2015,39.97000122
07-12-2015,37.65000153
08-12-2015,37.50999832
09-12-2015,37.15999985
10-12-2015,36.75999832
11-12-2015,35.61999893
14-12-2015,36.31000137
15-12-2015,37.34999847
16-12-2015,35.52000046
17-12-2015,34.95000076
18-12-2015,34.72999954
21-12-2015,34.74000168
22-12-2015,36.13999939
23-12-2015,37.5
24-12-2015,38.09999847
28-12-2015,36.81000137
29-12-2015,37.86999893
30-12-2015,36.59999847
31-12-2015,37.04000092
04-01-2016,36.75999832
05-01-2016,35.97000122
06-01-2016,33.97000122
07-01-2016,33.27000046
08-01-2016,33.15999985
11-01-2016,31.40999985
12-01-2016,30.44000053
13-01-2016,30.47999954
14-01-2016,31.20000076
15-01-2016,29.42000008
19-01-2016,28.45999908
20-01-2016,26.54999924
21-01-2016,29.53000069
22-01-2016,32.18999863
25-01-2016,30.34000015
26-01-2016,31.45000076
27-01-2016,32.29999924
28-01-2016,33.22000122
29-01-2016,33.61999893
01-02-2016,31.62000084
02-02-2016,29.87999916
03-02-2016,32.27999878
04-02-2016,31.71999931
05-02-2016,30.88999939
08-02-2016,29.69000053
09-02-2016,27.94000053
10-02-2016,27.45000076
11-02-2016,26.20999908
12-02-2016,29.44000053
16-02-2016,29.04000092
17-02-2016,30.65999985
18-02-2016,30.77000046
19-02-2016,29.63999939
22-02-2016,31.47999954
23-02-2016,31.87000084
24-02-2016,32.15000153
25-02-2016,33.06999969
26-02-2016,32.77999878
29-02-2016,33.75
01-03-2016,34.40000153
02-03-2016,34.65999985
03-03-2016,34.56999969
04-03-2016,35.91999817
07-03-2016,37.90000153
08-03-2016,36.5
09-03-2016,38.29000092
10-03-2016,37.84000015
11-03-2016,38.5
14-03-2016,37.18000031
15-03-2016,36.34000015
16-03-2016,38.45999908
17-03-2016,40.20000076
18-03-2016,39.43999863
21-03-2016,39.90999985
22-03-2016,41.45000076
23-03-2016,39.79000092
24-03-2016,39.45999908
28-03-2016,39.38999939
29-03-2016,38.27999878
30-03-2016,38.31999969
31-03-2016,38.34000015
01-04-2016,36.79000092
04-04-2016,35.70000076
05-04-2016,35.88999939
06-04-2016,37.75
07-04-2016,37.25999832
08-04-2016,39.72000122
11-04-2016,40.36000061
12-04-2016,42.16999817
13-04-2016,41.75999832
14-04-2016,41.5
15-04-2016,40.36000061
18-04-2016,39.77999878
19-04-2016,41.08000183
20-04-2016,42.63000107
21-04-2016,43.18000031
22-04-2016,43.72999954
25-04-2016,42.63999939
26-04-2016,44.04000092
27-04-2016,45.33000183
28-04-2016,46.02999878
29-04-2016,45.91999817
02-05-2016,44.77999878
03-05-2016,43.65000153
04-05-2016,43.77999878
05-05-2016,44.31999969
06-05-2016,44.65999985
09-05-2016,43.43999863
10-05-2016,44.65999985
11-05-2016,46.22999954
12-05-2016,46.70000076
13-05-2016,46.20999908
16-05-2016,47.72000122
17-05-2016,48.31000137
18-05-2016,48.18999863
19-05-2016,48.15999985
20-05-2016,47.75
23-05-2016,48.08000183
24-05-2016,48.61999893
25-05-2016,49.56000137
26-05-2016,49.47999954
27-05-2016,49.33000183
31-05-2016,49.09999847
01-06-2016,49.00999832
02-06-2016,49.16999817
03-06-2016,48.61999893
06-06-2016,49.68999863
07-06-2016,50.36000061
08-06-2016,51.22999954
09-06-2016,50.56000137
10-06-2016,49.06999969
13-06-2016,48.88000107
14-06-2016,48.49000168
15-06-2016,48.00999832
16-06-2016,46.20999908
17-06-2016,47.97999954
20-06-2016,49.36999893
21-06-2016,48.84999847
22-06-2016,49.13000107
23-06-2016,50.11000061
24-06-2016,47.63999939
27-06-2016,46.33000183
28-06-2016,47.84999847
29-06-2016,49.88000107
30-06-2016,48.33000183
01-07-2016,48.99000168
05-07-2016,46.59999847
06-07-2016,47.43000031
07-07-2016,45.13999939
08-07-2016,45.40999985
11-07-2016,44.75999832
12-07-2016,46.79999924
13-07-2016,44.75
14-07-2016,45.68000031
15-07-2016,45.95000076
18-07-2016,45.24000168
19-07-2016,44.65000153
20-07-2016,44.93999863
21-07-2016,44.75
22-07-2016,44.18999863
25-07-2016,43.13000107
26-07-2016,42.91999817
27-07-2016,41.91999817
28-07-2016,41.13999939
29-07-2016,41.59999847
01-08-2016,40.06000137
02-08-2016,39.50999832
03-08-2016,40.83000183
04-08-2016,41.93000031
05-08-2016,41.79999924
08-08-2016,43.02000046
09-08-2016,42.77000046
10-08-2016,41.70999908
11-08-2016,43.49000168
12-08-2016,44.49000168
15-08-2016,45.74000168
16-08-2016,46.58000183
17-08-2016,46.79000092
18-08-2016,48.22000122
19-08-2016,48.52000046
22-08-2016,47.04999924
23-08-2016,48.09999847
24-08-2016,46.77000046
25-08-2016,47.33000183
26-08-2016,47.63999939
29-08-2016,46.97999954
30-08-2016,46.34999847
31-08-2016,44.70000076
01-09-2016,43.15999985
02-09-2016,44.43999863
06-09-2016,44.83000183
07-09-2016,45.5
08-09-2016,47.61999893
09-09-2016,45.88000107
12-09-2016,46.29000092
13-09-2016,44.90000153
14-09-2016,43.58000183
15-09-2016,43.90999985
16-09-2016,43.02999878
19-09-2016,43.29999924
20-09-2016,43.43999863
21-09-2016,45.34000015
22-09-2016,46.31999969
23-09-2016,44.47999954
26-09-2016,45.93000031
27-09-2016,44.66999817
28-09-2016,47.04999924
29-09-2016,47.83000183
30-09-2016,48.24000168
03-10-2016,48.81000137
04-10-2016,48.68999863
05-10-2016,49.83000183
06-10-2016,50.43999863
07-10-2016,49.81000137
11-10-2016,50.79000092
12-10-2016,50.18000031
13-10-2016,50.43999863
14-10-2016,50.34999847
17-10-2016,49.93999863
18-10-2016,50.29000092
19-10-2016,51.59999847
20-10-2016,50.43000031
21-10-2016,50.84999847
24-10-2016,50.52000046
25-10-2016,49.95999908
26-10-2016,49.18000031
27-10-2016,49.72000122
28-10-2016,48.70000076
31-10-2016,46.86000061
01-11-2016,46.66999817
02-11-2016,45.34000015
03-11-2016,44.65999985
04-11-2016,44.06999969
07-11-2016,44.88999939
08-11-2016,44.97999954
09-11-2016,45.27000046
10-11-2016,44.65999985
14-11-2016,43.31999969
15-11-2016,45.81000137
16-11-2016,45.56999969
17-11-2016,45.41999817
18-11-2016,45.68999863
21-11-2016,47.49000168
22-11-2016,48.02999878
23-11-2016,47.95999908
25-11-2016,46.06000137
28-11-2016,47.08000183
29-11-2016,45.22999954
30-11-2016,49.43999863
01-12-2016,51.06000137
02-12-2016,51.68000031
05-12-2016,51.79000092
06-12-2016,50.93000031
07-12-2016,49.77000046
08-12-2016,50.84000015
09-12-2016,51.5
12-12-2016,52.83000183
13-12-2016,52.97999954
14-12-2016,51.04000092
15-12-2016,50.90000153
16-12-2016,51.90000153
19-12-2016,52.11999893
20-12-2016,52.22999954
21-12-2016,52.49000168
22-12-2016,52.95000076
23-12-2016,53.02000046
27-12-2016,53.90000153
28-12-2016,54.06000137
29-12-2016,53.77000046
30-12-2016,53.72000122
03-01-2017,52.33000183
04-01-2017,53.25999832
05-01-2017,53.75999832
06-01-2017,53.99000168
09-01-2017,51.95999908
10-01-2017,50.81999969
11-01-2017,52.25
12-01-2017,53.00999832
13-01-2017,52.36999893
17-01-2017,52.47999954
18-01-2017,51.08000183
19-01-2017,51.36999893
20-01-2017,52.41999817
23-01-2017,52.75
24-01-2017,53.18000031
25-01-2017,52.75
26-01-2017,53.77999878
27-01-2017,53.16999817
30-01-2017,52.63000107
31-01-2017,52.81000137
01-02-2017,53.88000107
02-02-2017,53.54000092
03-02-2017,53.83000183
06-02-2017,53.00999832
07-02-2017,52.16999817
08-02-2017,52.34000015
09-02-2017,53
10-02-2017,53.86000061
13-02-2017,52.93000031
14-02-2017,53.20000076
15-02-2017,53.11000061
16-02-2017,53.36000061
17-02-2017,53.40000153
21-02-2017,54.06000137
22-02-2017,53.59000015
23-02-2017,54.45000076
24-02-2017,53.99000168
27-02-2017,54.04999924
28-02-2017,54.00999832
01-03-2017,53.83000183
02-03-2017,52.61000061
03-03-2017,53.33000183
06-03-2017,53.20000076
07-03-2017,53.13999939
08-03-2017,50.27999878
09-03-2017,49.27999878
10-03-2017,48.49000168
13-03-2017,48.40000153
14-03-2017,47.72000122
15-03-2017,48.86000061
16-03-2017,48.75
17-03-2017,48.77999878
20-03-2017,48.22000122
21-03-2017,47.34000015
22-03-2017,48.04000092
23-03-2017,47.70000076
24-03-2017,47.97000122
27-03-2017,47.72999954
28-03-2017,48.36999893
29-03-2017,49.50999832
30-03-2017,50.34999847
31-03-2017,50.59999847
03-04-2017,50.24000168
04-04-2017,51.02999878
05-04-2017,51.15000153
06-04-2017,51.70000076
07-04-2017,52.24000168
10-04-2017,53.08000183
11-04-2017,53.40000153
12-04-2017,53.11000061
13-04-2017,53.18000031
17-04-2017,52.65000153
18-04-2017,52.40999985
19-04-2017,50.43999863
20-04-2017,50.27000046
21-04-2017,49.61999893
24-04-2017,49.22999954
25-04-2017,49.56000137
26-04-2017,49.61999893
27-04-2017,48.97000122
28-04-2017,49.33000183
01-05-2017,48.84000015
02-05-2017,47.65999985
03-05-2017,47.81999969
04-05-2017,45.52000046
05-05-2017,46.22000122
08-05-2017,46.43000031
09-05-2017,45.88000107
10-05-2017,47.33000183
11-05-2017,47.83000183
12-05-2017,47.84000015
15-05-2017,48.84999847
16-05-2017,48.65999985
17-05-2017,49.06999969
18-05-2017,49.34999847
19-05-2017,50.33000183
22-05-2017,50.72999954
23-05-2017,51.47000122
24-05-2017,51.36000061
25-05-2017,48.90000153
26-05-2017,49.79999924
30-05-2017,49.65999985
31-05-2017,48.31999969
01-06-2017,48.36000061
02-06-2017,47.65999985
05-06-2017,47.40000153
06-06-2017,48.18999863
07-06-2017,45.72000122
08-06-2017,45.63999939
09-06-2017,45.83000183
12-06-2017,46.08000183
13-06-2017,46.45999908
14-06-2017,44.72999954
15-06-2017,44.45999908
16-06-2017,44.74000168
19-06-2017,44.20000076
20-06-2017,43.22999954
21-06-2017,42.52999878
22-06-2017,42.74000168
23-06-2017,43.00999832
26-06-2017,43.38000107
27-06-2017,44.24000168
28-06-2017,44.74000168
29-06-2017,44.93000031
30-06-2017,46.04000092
03-07-2017,47.06999969
05-07-2017,45.13000107
06-07-2017,45.52000046
07-07-2017,44.22999954
10-07-2017,44.40000153
11-07-2017,45.04000092
12-07-2017,45.49000168
13-07-2017,46.08000183
14-07-2017,46.54000092
17-07-2017,46.02000046
18-07-2017,46.40000153
19-07-2017,47.11999893
20-07-2017,46.79000092
21-07-2017,45.77000046
24-07-2017,46.34000015
25-07-2017,47.88999939
26-07-2017,48.75
27-07-2017,49.04000092
28-07-2017,49.70999908
31-07-2017,50.16999817
01-08-2017,49.15999985
02-08-2017,49.59000015
03-08-2017,49.02999878
04-08-2017,49.58000183
07-08-2017,49.38999939
08-08-2017,49.16999817
09-08-2017,49.56000137
